image_id,predicted_label,crack_probability,width,height,component_count,crack_area_px,crack_area_pct,crack_length_px,mean_width_px,max_width_px,scale_mm_per_px,crack_length_mm,mean_width_mm,max_width_mm,severity_score,severity_label,severity_basis,segmentation_source,measurement_method,overlay_path,heatmap_path,mask_path,polygons_json
img_0047191,cracked,0.3173653870476729,256,256,4,1917,0.0292510986328125,166.0,9.32532024383545,17.0880069732666,,,,,0.37931259055243827,medium,pixel_estimate,heuristic_clahe_frangi_morphology,mask_skeleton_distance_transform,C:\Users\shrav\Downloads\code_codex\data\results\localization\overlays\img_0047191.jpg,C:\Users\shrav\Downloads\code_codex\data\results\localization\heatmaps\img_0047191.jpg,C:\Users\shrav\Downloads\code_codex\data\results\localization\masks\img_0047191.png,"[{""component_id"": 3, ""area_px"": 1313, ""bbox"": [0, 59, 88, 131], ""polygon"": [[0, 126], [4, 126], [9, 120], [18, 122], [23, 120], [38, 102], [38, 96], [46, 86], [58, 86], [68, 77], [70, 70], [79, 62], [84, 58], [88, 60], [82, 66], [84, 68], [82, 81], [63, 100], [59, 102], [53, 102], [50, 106], [50, 110], [47, 112], [45, 112], [32, 124], [8, 130], [0, 128]]}, {""component_id"": 2, ""area_px"": 350, ""bbox"": [13, 55, 46, 83], ""polygon"": [[15, 82], [12, 75], [20, 62], [20, 58], [26, 54], [28, 57], [26, 60], [29, 64], [39, 64], [46, 68], [43, 72], [27, 74], [23, 72], [15, 82]]}, {""component_id"": 1, ""area_px"": 135, ""bbox"": [58, 53, 80, 64], ""polygon"": [[73, 64], [69, 60], [63, 62], [58, 57], [66, 52], [76, 54], [80, 58], [73, 64]]}, {""component_id"": 4, ""area_px"": 119, ""bbox"": [77, 130, 91, 144], ""polygon"": [[84, 144], [78, 141], [76, 135], [86, 130], [90, 137], [84, 144]]}]"
img_0015658,cracked,0.3171381240464649,256,256,2,1770,0.027008056640625,266.0,6.5468430519104,10.198039054870605,,,,,0.45779586007947526,medium,pixel_estimate,heuristic_clahe_frangi_morphology,mask_skeleton_distance_transform,C:\Users\shrav\Downloads\code_codex\data\results\localization\overlays\img_0015658.jpg,C:\Users\shrav\Downloads\code_codex\data\results\localization\heatmaps\img_0015658.jpg,C:\Users\shrav\Downloads\code_codex\data\results\localization\masks\img_0015658.png,"[{""component_id"": 1, ""area_px"": 1652, ""bbox"": [0, 70, 55, 256], ""polygon"": [[0, 70], [4, 72], [5, 86], [16, 92], [25, 90], [32, 95], [32, 99], [32, 105], [28, 108], [28, 115], [34, 131], [42, 141], [44, 151], [54, 158], [52, 160], [49, 158], [40, 160], [40, 174], [46, 187], [38, 203], [34, 220], [26, 236], [26, 255]]}, {""component_id"": 2, ""area_px"": 118, ""bbox"": [6, 118, 24, 131], ""polygon"": [[22, 130], [17, 128], [7, 128], [6, 120], [9, 118], [18, 122], [24, 128], [22, 130]]}]"
img_0038930,cracked,0.3170527115551012,256,256,3,1392,0.021240234375,243.0,5.367648601531982,8.9442720413208,,,,,0.4043712356703952,medium,pixel_estimate,heuristic_clahe_frangi_morphology,mask_skeleton_distance_transform,C:\Users\shrav\Downloads\code_codex\data\results\localization\overlays\img_0038930.jpg,C:\Users\shrav\Downloads\code_codex\data\results\localization\heatmaps\img_0038930.jpg,C:\Users\shrav\Downloads\code_codex\data\results\localization\masks\img_0038930.png,"[{""component_id"": 1, ""area_px"": 1025, ""bbox"": [38, 7, 76, 191], ""polygon"": [[48, 190], [44, 185], [42, 176], [46, 167], [38, 154], [40, 142], [38, 131], [44, 107], [44, 102], [48, 99], [54, 81], [52, 56], [56, 48], [52, 43], [56, 42], [60, 46], [62, 45], [73, 6], [76, 9], [76, 18], [72, 30], [70, 33], [68, 48], [64, 48], [58, 57], [60, 75], [60, 85], [54, 93], [54, 101], [48, 107], [48, 117], [42, 128], [46, 145], [44, 154], [50, 166], [48, 190]]}, {""component_id"": 3, ""area_px"": 219, ""bbox"": [128, 208, 152, 226], ""polygon"": [[142, 226], [139, 220], [136, 222], [134, 217], [128, 212], [129, 208], [143, 212], [149, 208], [152, 211], [148, 221], [142, 226]]}, {""component_id"": 2, ""area_px"": 148, ""bbox"": [108, 189, 121, 213], ""polygon"": [[118, 212], [110, 208], [116, 201], [110, 198], [108, 192], [110, 188], [120, 197], [120, 204], [118, 212]]}]"
img_0022317,cracked,0.3158004216672722,256,256,3,1327,0.0202484130859375,169.0,6.304269313812256,10.770329475402832,,,,,0.3310938662751862,medium,pixel_estimate,heuristic_clahe_frangi_morphology,mask_skeleton_distance_transform,C:\Users\shrav\Downloads\code_codex\data\results\localization\overlays\img_0022317.jpg,C:\Users\shrav\Downloads\code_codex\data\results\localization\heatmaps\img_0022317.jpg,C:\Users\shrav\Downloads\code_codex\data\results\localization\masks\img_0022317.png,"[{""component_id"": 1, ""area_px"": 1051, ""bbox"": [174, 0, 256, 117], ""polygon"": [[176, 0], [198, 29], [198, 32], [206, 37], [210, 45], [208, 49], [212, 56], [224, 70], [227, 68], [234, 74], [242, 84], [238, 88], [244, 94], [247, 90], [250, 92], [252, 99], [250, 102], [255, 106]]}, {""component_id"": 2, ""area_px"": 140, ""bbox"": [138, 191, 155, 211], ""polygon"": [[143, 210], [138, 204], [140, 200], [138, 196], [140, 190], [146, 199], [154, 206], [150, 208], [145, 204], [144, 205], [146, 208], [143, 210]]}, {""component_id"": 3, ""area_px"": 136, ""bbox"": [217, 229, 244, 239], ""polygon"": [[229, 238], [220, 238], [216, 234], [221, 230], [224, 234], [228, 234], [231, 230], [236, 228], [244, 231], [240, 236], [234, 232], [229, 238]]}]"
img_0015694,cracked,0.3149497831166458,256,256,3,1790,0.027313232421875,216.0,6.847332000732422,10.0,,,,,0.4135018889963761,medium,pixel_estimate,heuristic_clahe_frangi_morphology,mask_skeleton_distance_transform,C:\Users\shrav\Downloads\code_codex\data\results\localization\overlays\img_0015694.jpg,C:\Users\shrav\Downloads\code_codex\data\results\localization\heatmaps\img_0015694.jpg,C:\Users\shrav\Downloads\code_codex\data\results\localization\masks\img_0015694.png,"[{""component_id"": 1, ""area_px"": 1504, ""bbox"": [112, 0, 256, 135], ""polygon"": [[255, 134], [244, 123], [240, 115], [236, 114], [226, 104], [222, 95], [215, 86], [198, 76], [181, 62], [175, 54], [170, 54], [166, 50], [164, 42], [135, 28], [132, 22], [118, 6], [114, 8], [112, 6], [114, 0]]}, {""component_id"": 3, ""area_px"": 149, ""bbox"": [141, 194, 167, 205], ""polygon"": [[150, 204], [143, 204], [140, 200], [156, 194], [162, 194], [166, 199], [162, 200], [160, 198], [158, 202], [155, 202], [150, 204]]}, {""component_id"": 2, ""area_px"": 137, ""bbox"": [10, 126, 33, 140], ""polygon"": [[31, 140], [25, 138], [22, 136], [14, 136], [10, 134], [15, 132], [19, 126], [32, 137], [31, 140]]}]"
img_0014409,cracked,0.3148591294224092,256,256,10,2750,0.041961669921875,411.0,6.005651473999023,12.0,,,,,0.6490062191950287,medium,pixel_estimate,heuristic_clahe_frangi_morphology,mask_skeleton_distance_transform,C:\Users\shrav\Downloads\code_codex\data\results\localization\overlays\img_0014409.jpg,C:\Users\shrav\Downloads\code_codex\data\results\localization\heatmaps\img_0014409.jpg,C:\Users\shrav\Downloads\code_codex\data\results\localization\masks\img_0014409.png,"[{""component_id"": 7, ""area_px"": 773, ""bbox"": [63, 152, 182, 198], ""polygon"": [[180, 198], [164, 192], [143, 176], [125, 176], [118, 170], [94, 168], [74, 162], [65, 158], [62, 153], [65, 152], [96, 160], [109, 160], [130, 170], [143, 172], [151, 176], [158, 176], [160, 177], [158, 182], [177, 192], [182, 196], [180, 198]]}, {""component_id"": 4, ""area_px"": 575, ""bbox"": [223, 104, 256, 166], ""polygon"": [[255, 128], [249, 128], [242, 136], [248, 139], [248, 144], [240, 145], [236, 151], [235, 158], [230, 154], [226, 166], [224, 163], [226, 155], [222, 152], [226, 149], [228, 130], [231, 128], [232, 129], [230, 145], [235, 146], [246, 119], [248, 105], [251, 104], [255, 106]]}, {""component_id"": 8, ""area_px"": 413, ""bbox"": [204, 178, 242, 204], ""polygon"": [[208, 204], [204, 192], [206, 190], [213, 186], [215, 192], [227, 178], [230, 178], [234, 182], [238, 182], [242, 184], [236, 190], [232, 186], [228, 188], [226, 190], [230, 194], [223, 200], [218, 198], [214, 202], [211, 198], [208, 204]]}, {""component_id"": 5, ""area_px"": 215, ""bbox"": [20, 141, 56, 152], ""polygon"": [[54, 152], [27, 148], [20, 143], [23, 140], [39, 140], [42, 144], [53, 146], [56, 149], [54, 152]]}, {""component_id"": 3, ""area_px"": 143, ""bbox"": [219, 75, 237, 92], ""polygon"": [[231, 92], [226, 89], [226, 83], [218, 77], [221, 74], [227, 78], [235, 76], [236, 78], [231, 92]]}, {""component_id"": 2, ""area_px"": 142, ""bbox"": [207, 41, 221, 59], ""polygon"": [[211, 58], [206, 55], [212, 51], [208, 46], [214, 40], [219, 42], [220, 52], [211, 58]]}, {""component_id"": 9, ""area_px"": 142, ""bbox"": [135, 224, 159, 236], ""polygon"": [[152, 236], [148, 230], [136, 232], [136, 226], [139, 224], [157, 226], [158, 229], [152, 236]]}, {""component_id"": 6, ""area_px"": 132, ""bbox"": [10, 148, 33, 161], ""polygon"": [[27, 160], [15, 156], [10, 149], [14, 148], [18, 154], [23, 152], [30, 154], [32, 156], [27, 160]]}, {""component_id"": 10, ""area_px"": 114, ""bbox"": [223, 244, 240, 256], ""polygon"": [[236, 255], [232, 250], [225, 250], [222, 246], [226, 244], [237, 244], [240, 247], [238, 249], [238, 255]]}, {""component_id"": 1, ""area_px"": 101, ""bbox"": [242, 27, 256, 40], ""polygon"": [[255, 32], [251, 32], [245, 40], [242, 38], [243, 26], [255, 28]]}]"
img_0014413,cracked,0.3148357722689807,256,256,3,493,0.0075225830078125,109.0,4.2068328857421875,5.656854152679443,,,,,0.2046306422060748,low,pixel_estimate,heuristic_clahe_frangi_morphology,mask_skeleton_distance_transform,C:\Users\shrav\Downloads\code_codex\data\results\localization\overlays\img_0014413.jpg,C:\Users\shrav\Downloads\code_codex\data\results\localization\heatmaps\img_0014413.jpg,C:\Users\shrav\Downloads\code_codex\data\results\localization\masks\img_0014413.png,"[{""component_id"": 1, ""area_px"": 205, ""bbox"": [9, 115, 53, 134], ""polygon"": [[46, 134], [23, 118], [13, 122], [8, 119], [13, 116], [25, 114], [40, 126], [51, 126], [52, 129], [49, 130], [46, 134]]}, {""component_id"": 3, ""area_px"": 152, ""bbox"": [61, 148, 98, 162], ""polygon"": [[94, 162], [64, 154], [60, 149], [62, 148], [69, 152], [95, 156], [98, 159], [94, 162]]}, {""component_id"": 2, ""area_px"": 136, ""bbox"": [92, 146, 125, 158], ""polygon"": [[122, 158], [119, 158], [113, 152], [100, 150], [97, 152], [92, 149], [101, 146], [114, 148], [124, 155], [122, 158]]}]"
img_0014666,cracked,0.3141918031301644,256,256,12,2849,0.0434722900390625,627.0,4.344176769256592,10.770329475402832,,,,,0.6573699920957594,medium,pixel_estimate,heuristic_clahe_frangi_morphology,mask_skeleton_distance_transform,C:\Users\shrav\Downloads\code_codex\data\results\localization\overlays\img_0014666.jpg,C:\Users\shrav\Downloads\code_codex\data\results\localization\heatmaps\img_0014666.jpg,C:\Users\shrav\Downloads\code_codex\data\results\localization\masks\img_0014666.png,"[{""component_id"": 1, ""area_px"": 601, ""bbox"": [113, 0, 156, 114], ""polygon"": [[118, 0], [120, 15], [128, 28], [138, 58], [140, 62], [143, 60], [144, 61], [152, 76], [154, 89], [152, 90], [149, 86], [148, 89], [156, 112], [154, 114], [148, 102], [140, 75], [141, 72], [143, 74], [144, 72], [144, 69], [141, 66], [139, 68], [134, 63], [132, 49], [124, 33], [122, 25], [112, 0]]}, {""component_id"": 7, ""area_px"": 328, ""bbox"": [91, 45, 119, 122], ""polygon"": [[117, 122], [114, 120], [106, 92], [92, 53], [92, 44], [96, 49], [96, 54], [102, 65], [106, 84], [114, 102], [116, 113], [118, 117], [117, 122]]}, {""component_id"": 5, ""area_px"": 303, ""bbox"": [57, 24, 81, 91], ""polygon"": [[79, 90], [66, 63], [68, 58], [64, 56], [60, 44], [62, 39], [58, 32], [58, 24], [66, 41], [64, 44], [68, 48], [74, 62], [72, 66], [76, 72], [80, 87], [79, 90]]}, {""component_id"": 6, ""area_px"": 214, ""bbox"": [158, 43, 178, 101], ""polygon"": [[176, 100], [158, 51], [159, 42], [162, 44], [162, 54], [166, 60], [172, 85], [176, 91], [176, 100]]}, {""component_id"": 11, ""area_px"": 195, ""bbox"": [221, 141, 238, 181], ""polygon"": [[236, 180], [222, 147], [222, 140], [226, 143], [234, 158], [236, 169], [236, 180]]}, {""component_id"": 12, ""area_px"": 193, ""bbox"": [121, 213, 138, 256], ""polygon"": [[132, 255], [122, 225], [120, 216], [123, 212], [128, 222], [126, 226], [134, 239], [132, 248], [138, 255]]}, {""component_id"": 3, ""area_px"": 190, ""bbox"": [240, 0, 256, 41], ""polygon"": [[255, 40], [254, 40], [254, 40], [254, 39], [253, 38], [252, 38], [252, 37], [252, 36], [252, 36], [252, 35], [252, 34], [252, 33], [251, 32], [250, 32], [250, 31], [250, 30], [250, 29], [250, 28], [250, 28], [250, 27], [250, 26], [250, 25], [249, 24], [248, 24], [248, 23], [248, 22], [248, 22], [248, 21], [247, 20], [246, 20], [246, 19], [246, 18], [246, 18], [246, 17], [246, 16], [246, 15], [245, 14], [244, 14], [244, 13], [244, 12], [244, 12], [244, 11], [244, 10], [244, 9], [243, 8], [242, 8], [242, 8], [242, 7], [242, 6], [242, 5], [241, 4], [240, 4], [240, 3], [240, 2], [240, 1], [240, 0], [240, 0]]}, {""component_id"": 2, ""area_px"": 184, ""bbox"": [141, 0, 160, 41], ""polygon"": [[144, 0], [152, 14], [160, 35], [156, 40], [154, 36], [154, 29], [148, 21], [140, 0]]}, {""component_id"": 10, ""area_px"": 184, ""bbox"": [113, 83, 131, 128], ""polygon"": [[129, 128], [118, 105], [112, 85], [114, 82], [122, 98], [124, 107], [130, 120], [129, 128]]}, {""component_id"": 9, ""area_px"": 167, ""bbox"": [200, 77, 216, 114], ""polygon"": [[214, 114], [210, 112], [206, 101], [200, 82], [201, 76], [210, 95], [210, 102], [216, 111], [214, 114]]}, {""component_id"": 8, ""area_px"": 149, ""bbox"": [30, 66, 46, 103], ""polygon"": [[44, 102], [38, 92], [30, 68], [31, 66], [40, 84], [46, 101], [44, 102]]}, {""component_id"": 4, ""area_px"": 141, ""bbox"": [93, 20, 108, 59], ""polygon"": [[106, 58], [96, 34], [92, 24], [94, 20], [108, 53], [106, 58]]}]"
img_0034373,cracked,0.3128406135106453,256,256,7,4758,0.072601318359375,501.0,8.131336212158203,16.124515533447266,,,,,0.8209505384736134,high,pixel_estimate,heuristic_clahe_frangi_morphology,mask_skeleton_distance_transform,C:\Users\shrav\Downloads\code_codex\data\results\localization\overlays\img_0034373.jpg,C:\Users\shrav\Downloads\code_codex\data\results\localization\heatmaps\img_0034373.jpg,C:\Users\shrav\Downloads\code_codex\data\results\localization\masks\img_0034373.png,"[{""component_id"": 5, ""area_px"": 1535, ""bbox"": [104, 140, 211, 255], ""polygon"": [[209, 254], [178, 209], [180, 202], [172, 197], [158, 178], [155, 168], [148, 164], [120, 168], [112, 162], [108, 162], [104, 156], [109, 154], [124, 158], [142, 158], [144, 156], [142, 152], [134, 145], [137, 140], [151, 154], [163, 160], [168, 172], [170, 180], [180, 194], [186, 198], [186, 204], [194, 211], [194, 216], [204, 228], [204, 231], [210, 245], [209, 254]]}, {""component_id"": 6, ""area_px"": 1097, ""bbox"": [23, 160, 105, 212], ""polygon"": [[32, 212], [25, 212], [22, 209], [26, 206], [26, 200], [32, 197], [28, 194], [67, 172], [70, 175], [62, 183], [69, 184], [76, 180], [82, 173], [78, 170], [74, 172], [72, 168], [83, 160], [85, 160], [96, 168], [98, 168], [104, 171], [93, 178], [88, 175], [90, 173], [87, 170], [86, 178], [82, 180], [78, 186], [66, 192], [58, 190], [51, 192], [44, 206], [32, 212]]}, {""component_id"": 2, ""area_px"": 1035, ""bbox"": [79, 26, 135, 126], ""polygon"": [[132, 126], [124, 120], [118, 111], [110, 91], [92, 62], [92, 58], [86, 51], [86, 47], [80, 42], [78, 28], [81, 26], [94, 37], [92, 42], [96, 52], [108, 61], [108, 74], [116, 86], [112, 91], [124, 100], [134, 113], [132, 126]]}, {""component_id"": 4, ""area_px"": 340, ""bbox"": [198, 72, 228, 97], ""polygon"": [[206, 96], [198, 92], [198, 88], [203, 88], [222, 72], [228, 79], [228, 84], [219, 90], [211, 90], [206, 96]]}, {""component_id"": 1, ""area_px"": 286, ""bbox"": [59, 0, 81, 29], ""polygon"": [[66, 0], [67, 6], [72, 6], [80, 11], [79, 22], [75, 14], [72, 16], [78, 24], [75, 28], [68, 22], [58, 0]]}, {""component_id"": 3, ""area_px"": 267, ""bbox"": [227, 58, 253, 77], ""polygon"": [[245, 76], [240, 74], [237, 76], [228, 76], [226, 70], [235, 66], [245, 58], [251, 58], [252, 61], [246, 66], [250, 73], [245, 76]]}, {""component_id"": 7, ""area_px"": 198, ""bbox"": [2, 201, 19, 223], ""polygon"": [[7, 222], [2, 220], [2, 214], [6, 211], [4, 207], [17, 200], [18, 202], [14, 206], [14, 213], [7, 222]]}]"
img_0015721,cracked,0.3123512965983069,256,256,6,4183,0.0638275146484375,570.0,6.578737258911133,14.0,,,,,0.7715000292171224,high,pixel_estimate,heuristic_clahe_frangi_morphology,mask_skeleton_distance_transform,C:\Users\shrav\Downloads\code_codex\data\results\localization\overlays\img_0015721.jpg,C:\Users\shrav\Downloads\code_codex\data\results\localization\heatmaps\img_0015721.jpg,C:\Users\shrav\Downloads\code_codex\data\results\localization\masks\img_0015721.png,"[{""component_id"": 1, ""area_px"": 1548, ""bbox"": [0, 32, 157, 138], ""polygon"": [[0, 32], [2, 32], [4, 34], [4, 37], [12, 43], [16, 53], [21, 58], [26, 58], [36, 66], [33, 68], [27, 66], [27, 70], [34, 74], [36, 72], [50, 74], [52, 76], [48, 80], [64, 92], [66, 90], [54, 79], [55, 76], [73, 88], [89, 88], [100, 98], [104, 98], [109, 102], [115, 112], [135, 114], [141, 116], [156, 136], [154, 138], [148, 134], [144, 126], [128, 118], [122, 118], [104, 112], [99, 114], [96, 111], [98, 108], [94, 104], [96, 100], [94, 98], [88, 102], [82, 100], [80, 94], [77, 98], [72, 90], [68, 93], [72, 97], [71, 100], [60, 98], [54, 90], [43, 86], [35, 76], [30, 78], [23, 70], [19, 68], [8, 54], [8, 48], [0, 40]]}, {""component_id"": 2, ""area_px"": 1199, ""bbox"": [134, 135, 218, 198], ""polygon"": [[216, 168], [202, 168], [195, 158], [179, 156], [176, 150], [171, 154], [159, 150], [153, 152], [146, 146], [136, 144], [134, 142], [136, 139], [134, 136], [136, 134], [142, 136], [146, 140], [150, 138], [173, 144], [188, 144], [201, 146], [204, 154], [218, 167], [216, 168]]}, {""component_id"": 4, ""area_px"": 678, ""bbox"": [185, 197, 256, 256], ""polygon"": [[248, 255], [238, 248], [238, 244], [234, 240], [230, 240], [225, 236], [222, 236], [202, 218], [194, 218], [192, 216], [198, 213], [184, 205], [188, 201], [186, 199], [193, 196], [197, 200], [213, 222], [218, 222], [227, 232], [234, 236], [240, 236], [250, 246], [255, 254]]}, {""component_id"": 3, ""area_px"": 335, ""bbox"": [212, 171, 253, 185], ""polygon"": [[228, 184], [217, 184], [212, 178], [215, 178], [219, 172], [227, 176], [239, 170], [249, 172], [252, 174], [250, 177], [252, 180], [251, 182], [236, 180], [228, 184]]}, {""component_id"": 5, ""area_px"": 243, ""bbox"": [129, 203, 158, 226], ""polygon"": [[136, 226], [128, 223], [128, 213], [134, 202], [137, 206], [140, 204], [143, 208], [152, 210], [158, 213], [156, 216], [150, 216], [137, 208], [134, 214], [134, 218], [138, 221], [136, 226]]}, {""component_id"": 6, ""area_px"": 180, ""bbox"": [52, 223, 70, 247], ""polygon"": [[67, 246], [52, 235], [55, 232], [60, 233], [64, 230], [64, 222], [70, 227], [66, 232], [66, 237], [70, 241], [67, 246]]}]"
img_0041511,cracked,0.3121433848961244,256,256,7,2685,0.0409698486328125,397.0,6.070198059082031,10.198039054870605,,,,,0.6428840755387952,medium,pixel_estimate,heuristic_clahe_frangi_morphology,mask_skeleton_distance_transform,C:\Users\shrav\Downloads\code_codex\data\results\localization\overlays\img_0041511.jpg,C:\Users\shrav\Downloads\code_codex\data\results\localization\heatmaps\img_0041511.jpg,C:\Users\shrav\Downloads\code_codex\data\results\localization\masks\img_0041511.png,"[{""component_id"": 4, ""area_px"": 1126, ""bbox"": [69, 112, 151, 256], ""polygon"": [[68, 255], [78, 252], [84, 241], [92, 236], [95, 232], [97, 234], [98, 232], [98, 224], [104, 218], [115, 214], [122, 207], [130, 191], [134, 187], [134, 172], [130, 167], [134, 164], [136, 156], [132, 150], [130, 145], [134, 134], [136, 132], [140, 132], [142, 129], [140, 127], [142, 121], [140, 113], [143, 112], [150, 118], [150, 131], [146, 138], [139, 142], [136, 146], [142, 153], [140, 167], [140, 189], [122, 216], [118, 220], [108, 220], [104, 224], [104, 237], [101, 238], [99, 236], [91, 244], [84, 255]]}, {""component_id"": 2, ""area_px"": 608, ""bbox"": [125, 42, 140, 129], ""polygon"": [[136, 128], [126, 120], [124, 114], [124, 108], [128, 102], [132, 100], [130, 92], [130, 68], [132, 66], [130, 53], [132, 44], [136, 42], [138, 75], [136, 79], [136, 93], [140, 108], [138, 110], [136, 108], [134, 110], [138, 122], [136, 128]]}, {""component_id"": 1, ""area_px"": 292, ""bbox"": [119, 0, 134, 41], ""polygon"": [[124, 0], [128, 10], [128, 24], [132, 29], [134, 38], [131, 40], [120, 31], [120, 28], [124, 25], [122, 20], [118, 0]]}, {""component_id"": 6, ""area_px"": 250, ""bbox"": [200, 151, 226, 170], ""polygon"": [[211, 170], [208, 166], [201, 166], [200, 162], [208, 156], [208, 152], [212, 154], [217, 150], [226, 160], [221, 164], [217, 158], [211, 170]]}, {""component_id"": 5, ""area_px"": 144, ""bbox"": [14, 136, 33, 155], ""polygon"": [[16, 154], [14, 153], [16, 148], [26, 136], [32, 149], [30, 152], [25, 146], [16, 154]]}, {""component_id"": 7, ""area_px"": 134, ""bbox"": [53, 211, 60, 238], ""polygon"": [[57, 238], [54, 236], [54, 231], [52, 228], [56, 222], [54, 213], [56, 210], [60, 215], [60, 230], [57, 238]]}, {""component_id"": 3, ""area_px"": 131, ""bbox"": [189, 70, 207, 82], ""polygon"": [[204, 82], [198, 76], [192, 80], [188, 71], [191, 70], [197, 74], [204, 72], [206, 74], [204, 82]]}]"
img_0022961,cracked,0.3119637154587598,256,256,5,2161,0.0329742431640625,266.0,6.604608058929443,10.0,,,,,0.4903207775562702,medium,pixel_estimate,heuristic_clahe_frangi_morphology,mask_skeleton_distance_transform,C:\Users\shrav\Downloads\code_codex\data\results\localization\overlays\img_0022961.jpg,C:\Users\shrav\Downloads\code_codex\data\results\localization\heatmaps\img_0022961.jpg,C:\Users\shrav\Downloads\code_codex\data\results\localization\masks\img_0022961.png,"[{""component_id"": 4, ""area_px"": 808, ""bbox"": [157, 145, 242, 218], ""polygon"": [[236, 218], [228, 216], [221, 206], [206, 196], [203, 192], [201, 192], [192, 182], [186, 179], [186, 176], [181, 172], [177, 172], [174, 167], [156, 151], [156, 146], [159, 144], [176, 158], [179, 156], [184, 163], [182, 165], [190, 171], [194, 178], [198, 178], [204, 184], [221, 196], [225, 204], [231, 204], [242, 214], [236, 218]]}, {""component_id"": 3, ""area_px"": 554, ""bbox"": [89, 88, 152, 143], ""polygon"": [[149, 142], [140, 140], [132, 130], [119, 124], [97, 102], [92, 102], [88, 99], [90, 95], [88, 89], [91, 88], [102, 96], [104, 98], [104, 100], [110, 105], [113, 112], [117, 112], [124, 118], [127, 118], [135, 126], [139, 126], [152, 138], [149, 142]]}, {""component_id"": 1, ""area_px"": 399, ""bbox"": [0, 15, 45, 58], ""polygon"": [[0, 14], [14, 24], [17, 24], [32, 38], [44, 50], [44, 56], [42, 58], [34, 52], [22, 40], [19, 34], [15, 34], [0, 20]]}, {""component_id"": 2, ""area_px"": 257, ""bbox"": [58, 62, 88, 89], ""polygon"": [[84, 88], [75, 80], [71, 80], [66, 76], [62, 80], [60, 78], [62, 72], [58, 67], [63, 62], [66, 66], [68, 66], [88, 85], [84, 88]]}, {""component_id"": 5, ""area_px"": 143, ""bbox"": [240, 217, 256, 235], ""polygon"": [[255, 234], [241, 226], [240, 222], [245, 216], [250, 222], [255, 224]]}]"
img_0000500,cracked,0.3116055683920206,256,256,7,2329,0.0355377197265625,376.0,5.735073566436768,8.0,,,,,0.6049291204736514,medium,pixel_estimate,heuristic_clahe_frangi_morphology,mask_skeleton_distance_transform,C:\Users\shrav\Downloads\code_codex\data\results\localization\overlays\img_0000500.jpg,C:\Users\shrav\Downloads\code_codex\data\results\localization\heatmaps\img_0000500.jpg,C:\Users\shrav\Downloads\code_codex\data\results\localization\masks\img_0000500.png,"[{""component_id"": 1, ""area_px"": 899, ""bbox"": [0, 0, 20, 140], ""polygon"": [[6, 0], [6, 9], [10, 13], [10, 24], [6, 29], [6, 43], [10, 53], [12, 56], [14, 54], [16, 55], [12, 63], [14, 77], [18, 85], [14, 106], [14, 120], [20, 136], [16, 140], [12, 136], [12, 125], [8, 118], [8, 105], [12, 85], [8, 82], [8, 67], [0, 42]]}, {""component_id"": 4, ""area_px"": 677, ""bbox"": [27, 148, 45, 256], ""polygon"": [[30, 255], [36, 246], [38, 225], [30, 213], [26, 196], [34, 172], [32, 158], [36, 154], [38, 148], [42, 152], [40, 157], [42, 171], [32, 197], [38, 207], [36, 211], [40, 219], [44, 223], [42, 242], [38, 255]]}, {""component_id"": 5, ""area_px"": 249, ""bbox"": [69, 153, 77, 206], ""polygon"": [[72, 206], [68, 203], [72, 177], [68, 158], [73, 152], [76, 172], [76, 189], [74, 195], [74, 203], [72, 206]]}, {""component_id"": 2, ""area_px"": 147, ""bbox"": [93, 0, 106, 21], ""polygon"": [[100, 0], [100, 4], [103, 4], [106, 8], [104, 20], [100, 18], [98, 10], [95, 12], [92, 10], [96, 6], [94, 0]]}, {""component_id"": 7, ""area_px"": 124, ""bbox"": [71, 229, 78, 256], ""polygon"": [[74, 255], [70, 247], [74, 228], [78, 232], [76, 247], [78, 255]]}, {""component_id"": 3, ""area_px"": 123, ""bbox"": [95, 124, 105, 146], ""polygon"": [[103, 146], [98, 144], [94, 134], [94, 128], [98, 124], [104, 142], [103, 146]]}, {""component_id"": 6, ""area_px"": 110, ""bbox"": [128, 200, 137, 220], ""polygon"": [[133, 220], [130, 218], [132, 211], [128, 206], [128, 202], [132, 200], [134, 201], [134, 208], [136, 210], [136, 215], [133, 220]]}]"
